records	Author	journal	year	type	NCR
469	Zhang, Peng	JOURNAL OF GENETICS AND GENOMICS	2012	Article	45
469	Li, Daquan	JOURNAL OF GENETICS AND GENOMICS	2012	Article	45
469	Ma, Runlin Z	JOURNAL OF GENETICS AND GENOMICS	2012	Article	45
470	Zhang Cui	PLOS GENETICS	2012	Article	64
470	Xu, Yunyuan	PLOS GENETICS	2012	Article	64
470	Guo, Siyi	PLOS GENETICS	2012	Article	64
470	Zhu, Jiaying	PLOS GENETICS	2012	Article	64
470	Huan, Ging	PLOS GENETICS	2012	Article	64
470	Liu, Huanhuan	PLOS GENETICS	2012	Article	64
470	Wang, Lei	PLOS GENETICS	2012	Article	64
470	Luo, Guanzheng	PLOS GENETICS	2012	Article	64
470	Wang, Xiujie	PLOS GENETICS	2012	Article	64
470	Chong, Kang	PLOS GENETICS	2012	Article	64
471	Huang Jianzi	DNA RESEARCH	2012	Article	56
471	Lu, Xiang	DNA RESEARCH	2012	Article	56
471	Yan, Hao	DNA RESEARCH	2012	Article	56
471	Chen, Shouyi	DNA RESEARCH	2012	Article	56
471	Zhang, Wanke	DNA RESEARCH	2012	Article	56
471	Huang, Rongfeng	DNA RESEARCH	2012	Article	56
471	Zheng, Yizhi	DNA RESEARCH	2012	Article	56
472	Nie Haozhen	PLANT PHYSIOLOGY	2012	Article	57
472	Zhao, Chunzhao	PLANT PHYSIOLOGY	2012	Article	57
472	Wu, Guangheng	PLANT PHYSIOLOGY	2012	Article	57
472	Wu, Yingying	PLANT PHYSIOLOGY	2012	Article	57
472	Chen, Yongfang	PLANT PHYSIOLOGY	2012	Article	57
472	Tang, Dingzhong	PLANT PHYSIOLOGY	2012	Article	57
473	Gao Yuan	STEM CELLS	2012	Article	50
473	Wei, Jianshu	STEM CELLS	2012	Article	50
473	Han, Jin	STEM CELLS	2012	Article	50
473	Wang, Xia	STEM CELLS	2012	Article	50
473	Su, Guannan	STEM CELLS	2012	Article	50
473	Zhao, Yannan	STEM CELLS	2012	Article	50
473	Chen, Bing	STEM CELLS	2012	Article	50
473	Xiao, Zhifeng	STEM CELLS	2012	Article	50
473	Cao, Jiani	STEM CELLS	2012	Article	50
473	Dai, Jianwu	STEM CELLS	2012	Article	50
474	Zhang Yiyue	MOLECULAR BIOLOGY REPORTS	2012	Article	33
474	Li, Yin	MOLECULAR BIOLOGY REPORTS	2012	Article	33
474	Lai, Jianbin	MOLECULAR BIOLOGY REPORTS	2012	Article	33
474	Zhang, Huawei	MOLECULAR BIOLOGY REPORTS	2012	Article	33
474	Liu, Yuanyuan	MOLECULAR BIOLOGY REPORTS	2012	Article	33
474	Liang, Liming	MOLECULAR BIOLOGY REPORTS	2012	Article	33
474	Xie, Qi	MOLECULAR BIOLOGY REPORTS	2012	Article	33
475	Liu Chen	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE	2012	Article; Proceedings Paper	22
475	Wang, Qinxue	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE	2012	Article; Proceedings Paper	22
475	Yang, Yonghui	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE	2012	Article; Proceedings Paper	22
475	Wang, Kelin	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE	2012	Article; Proceedings Paper	22
475	Ouyang, Zhu	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE	2012	Article; Proceedings Paper	22
475	Li, Yan	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE	2012	Article; Proceedings Paper	22
475	Lei, Alin	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE	2012	Article; Proceedings Paper	22
475	Yasunari, Tetsuzo	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE	2012	Article; Proceedings Paper	22
476	Sun Jiaqiang	PLOS GENETICS	2012	Article	46
476	Qi, Linlin	PLOS GENETICS	2012	Article	46
476	Li, Yanan	PLOS GENETICS	2012	Article	46
476	Chu, Jinfang	PLOS GENETICS	2012	Article	46
476	Li, Chuanyou	PLOS GENETICS	2012	Article	46
477	Xu Cao	NATURE COMMUNICATIONS	2012	Article	60
477	Wang, Yonghong	NATURE COMMUNICATIONS	2012	Article	60
477	Yu, Yanchun	NATURE COMMUNICATIONS	2012	Article	60
477	Duan, Jingbo	NATURE COMMUNICATIONS	2012	Article	60
477	Liao, Zhigang	NATURE COMMUNICATIONS	2012	Article	60
477	Xiong, Guosheng	NATURE COMMUNICATIONS	2012	Article	60
477	Meng, Xiangbing	NATURE COMMUNICATIONS	2012	Article	60
477	Liu, Guifu	NATURE COMMUNICATIONS	2012	Article	60
477	Qian, Qian	NATURE COMMUNICATIONS	2012	Article	60
477	Li, Jiayang	NATURE COMMUNICATIONS	2012	Article	60
478	Zhang Chunyan	JOURNAL OF PLANT PHYSIOLOGY	2012	Article	48
478	Yin, Yan	JOURNAL OF PLANT PHYSIOLOGY	2012	Article	48
478	Zhang, Aihong	JOURNAL OF PLANT PHYSIOLOGY	2012	Article	48
478	Lu, Qingtao	JOURNAL OF PLANT PHYSIOLOGY	2012	Article	48
478	Wen, Xiaogang	JOURNAL OF PLANT PHYSIOLOGY	2012	Article	48
478	Zhu, Zhen	JOURNAL OF PLANT PHYSIOLOGY	2012	Article	48
478	Zhang, Lixin	JOURNAL OF PLANT PHYSIOLOGY	2012	Article	48
478	Lu, Congming	JOURNAL OF PLANT PHYSIOLOGY	2012	Article	48
479	Xu Suhong	PLOS BIOLOGY	2012	Article	56
479	Cheng, Feng	PLOS BIOLOGY	2012	Article	56
479	Liang, Juan	PLOS BIOLOGY	2012	Article	56
479	Wu, Wei	PLOS BIOLOGY	2012	Article	56
479	Zhang, Jian	PLOS BIOLOGY	2012	Article	56
480	Fu Shulan	JOURNAL OF GENETICS AND GENOMICS	2012	Review	44
480	Gao, Zhi	JOURNAL OF GENETICS AND GENOMICS	2012	Review	44
480	Birchler, James	JOURNAL OF GENETICS AND GENOMICS	2012	Review	44
480	Han, Fangpu	JOURNAL OF GENETICS AND GENOMICS	2012	Review	44
481	Huang Zong-An	JOURNAL OF GENETICS AND GENOMICS	2012	Article	37
481	Zhao, Ting	JOURNAL OF GENETICS AND GENOMICS	2012	Article	37
481	Fan, Hua-Jie	JOURNAL OF GENETICS AND GENOMICS	2012	Article	37
481	Wang, Ning	JOURNAL OF GENETICS AND GENOMICS	2012	Article	37
481	Zheng, Shu-Song	JOURNAL OF GENETICS AND GENOMICS	2012	Article	37
481	Ling, Hong-Qing	JOURNAL OF GENETICS AND GENOMICS	2012	Article	37
482	Chang Yuwei	PLANT MOLECULAR BIOLOGY	2012	Article	41
482	Zhao, Chunxia	PLANT MOLECULAR BIOLOGY	2012	Article	41
482	Zhu, Zhen	PLANT MOLECULAR BIOLOGY	2012	Article	41
482	Wu, Zeming	PLANT MOLECULAR BIOLOGY	2012	Article	41
482	Zhou, Jia	PLANT MOLECULAR BIOLOGY	2012	Article	41
482	Zhao, Yanni	PLANT MOLECULAR BIOLOGY	2012	Article	41
482	Lu, Xin	PLANT MOLECULAR BIOLOGY	2012	Article	41
482	Xu, Guowang	PLANT MOLECULAR BIOLOGY	2012	Article	41
483	Huang Yuanyuan	FUNCTIONAL & INTEGRATIVE GENOMICS	2012	Article	40
483	Yang, Wenlong	FUNCTIONAL & INTEGRATIVE GENOMICS	2012	Article	40
483	Pei, Zhong	FUNCTIONAL & INTEGRATIVE GENOMICS	2012	Article	40
483	Guo, Xiaoli	FUNCTIONAL & INTEGRATIVE GENOMICS	2012	Article	40
483	Liu, Dongcheng	FUNCTIONAL & INTEGRATIVE GENOMICS	2012	Article	40
483	Sun, Jiazhu	FUNCTIONAL & INTEGRATIVE GENOMICS	2012	Article	40
483	Zhang, Aimin	FUNCTIONAL & INTEGRATIVE GENOMICS	2012	Article	40
484	Wang W. Y	BIOLOGIA PLANTARUM	2012	Article	27
484	Xu, J	BIOLOGIA PLANTARUM	2012	Article	27
484	Liu, X. J	BIOLOGIA PLANTARUM	2012	Article	27
484	Yu, Y	BIOLOGIA PLANTARUM	2012	Article	27
484	Ge, Q	BIOLOGIA PLANTARUM	2012	Article	27
485	Chen Guiling	JOURNAL OF BIOSCIENCES	2012	Article	33
485	Zheng, Qi	JOURNAL OF BIOSCIENCES	2012	Article	33
485	Bao, Yinguang	JOURNAL OF BIOSCIENCES	2012	Article	33
485	Liu, Shubing	JOURNAL OF BIOSCIENCES	2012	Article	33
485	Wang, Honggang	JOURNAL OF BIOSCIENCES	2012	Article	33
485	Li, Xingfeng	JOURNAL OF BIOSCIENCES	2012	Article	33
486	Li Wei	PLANT PHYSIOLOGY	2012	Article	74
486	Cui, Xiao	PLANT PHYSIOLOGY	2012	Article	74
486	Meng, Zhaolu	PLANT PHYSIOLOGY	2012	Article	74
486	Huang, Xiahe	PLANT PHYSIOLOGY	2012	Article	74
486	Xie, Qi	PLANT PHYSIOLOGY	2012	Article	74
486	Wu, Heng	PLANT PHYSIOLOGY	2012	Article	74
486	Jin, Hailing	PLANT PHYSIOLOGY	2012	Article	74
486	Zhang, Dabing	PLANT PHYSIOLOGY	2012	Article	74
486	Liang, Wanqi	PLANT PHYSIOLOGY	2012	Article	74
487	Liu Hui	SOIL SCIENCE SOCIETY OF AMERICA JOURNAL	2012	Article	33
487	Ju, Zhaoqiang	SOIL SCIENCE SOCIETY OF AMERICA JOURNAL	2012	Article	33
487	Bachmann, Joerg	SOIL SCIENCE SOCIETY OF AMERICA JOURNAL	2012	Article	33
487	Horton, Robert	SOIL SCIENCE SOCIETY OF AMERICA JOURNAL	2012	Article	33
487	Ren, Tusheng	SOIL SCIENCE SOCIETY OF AMERICA JOURNAL	2012	Article	33
488	Pan Huairong	PLANT JOURNAL	2012	Article	72
488	Liu, Simu	PLANT JOURNAL	2012	Article	72
488	Tang, Dingzhong	PLANT JOURNAL	2012	Article	72
489	Chen Fang	PLOS ONE	2012	Article	32
489	Zhang, Wei	PLOS ONE	2012	Article	32
489	Liang, Yu	PLOS ONE	2012	Article	32
489	Huang, Jialiang	PLOS ONE	2012	Article	32
489	Li, Kui	PLOS ONE	2012	Article	32
489	Green, Christopher D	PLOS ONE	2012	Article	32
489	Liu, Jiancheng	PLOS ONE	2012	Article	32
489	Zhang, Guojie	PLOS ONE	2012	Article	32
489	Zhou, Bing	PLOS ONE	2012	Article	32
489	Yi, Xin	PLOS ONE	2012	Article	32
489	Wang, Wei	PLOS ONE	2012	Article	32
489	Liu, Hang	PLOS ONE	2012	Article	32
489	Xu, Xiaohong	PLOS ONE	2012	Article	32
489	Shen, Feng	PLOS ONE	2012	Article	32
489	Qu, Ning	PLOS ONE	2012	Article	32
489	Wang, Yading	PLOS ONE	2012	Article	32
489	Gao, Guoyi	PLOS ONE	2012	Article	32
489	San, A	PLOS ONE	2012	Article	32
489	JiangBai, LuoSang	PLOS ONE	2012	Article	32
489	Sang, Hua	PLOS ONE	2012	Article	32
489	Fang, Xiangdong	PLOS ONE	2012	Article	32
489	Kristiansen, Karsten	PLOS ONE	2012	Article	32
489	Yang, Huanming	PLOS ONE	2012	Article	32
489	Wang, Jun	PLOS ONE	2012	Article	32
489	Han, Jing-Dong J	PLOS ONE	2012	Article	32
489	Wang, Jian	PLOS ONE	2012	Article	32
490	Yuan Yi	PLOS ONE	2012	Article	47
490	Chen, Hongyan	PLOS ONE	2012	Article	47
490	Ma, Gang	PLOS ONE	2012	Article	47
490	Cao, Xiaofeng	PLOS ONE	2012	Article	47
490	Liu, Zhihua	PLOS ONE	2012	Article	47
491	Yang Zhipan	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2012	Article	38
491	Lu, Qingtao	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2012	Article	38
491	Wen, Xiaogang	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2012	Article	38
491	Chen, Fan	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2012	Article	38
491	Lu, Congming	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2012	Article	38
492	Gao Dongying	PLOS ONE	2012	Article	71
492	Chen, Jinfeng	PLOS ONE	2012	Article	71
492	Chen, Mingsheng	PLOS ONE	2012	Article	71
492	Meyers, Blake C	PLOS ONE	2012	Article	71
492	Jackson, Scott	PLOS ONE	2012	Article	71
493	Wang Chao	PLOS ONE	2012	Article	44
493	Liu, Zhonghua	PLOS ONE	2012	Article	44
493	Huang, Xun	PLOS ONE	2012	Article	44
494	Gong Yan	WORLD JOURNAL OF GASTROENTEROLOGY	2012	Article	30
494	Yang, Yun-Sheng	WORLD JOURNAL OF GASTROENTEROLOGY	2012	Article	30
494	Zhang, Xiao-Mei	WORLD JOURNAL OF GASTROENTEROLOGY	2012	Article	30
494	Su, Ming	WORLD JOURNAL OF GASTROENTEROLOGY	2012	Article	30
494	Wang, Jean	WORLD JOURNAL OF GASTROENTEROLOGY	2012	Article	30
494	Han, Jin-Dong	WORLD JOURNAL OF GASTROENTEROLOGY	2012	Article	30
494	Guo, Ming-Zhou	WORLD JOURNAL OF GASTROENTEROLOGY	2012	Article	30
495	Hong Lilan	PLANT CELL	2012	Article	49
495	Tang, Ding	PLANT CELL	2012	Article	49
495	Zhu, Keming	PLANT CELL	2012	Article	49
495	Wang, Kejian	PLANT CELL	2012	Article	49
495	Li, Ming	PLANT CELL	2012	Article	49
495	Cheng, Zhukuan	PLANT CELL	2012	Article	49
496	Liu Jing	PLANT MOLECULAR BIOLOGY	2012	Article	52
496	Zhang, Fang	PLANT MOLECULAR BIOLOGY	2012	Article	52
496	Zhou, Jinjun	PLANT MOLECULAR BIOLOGY	2012	Article	52
496	Chen, Fan	PLANT MOLECULAR BIOLOGY	2012	Article	52
496	Wang, Baoshan	PLANT MOLECULAR BIOLOGY	2012	Article	52
496	Xie, Xianzhi	PLANT MOLECULAR BIOLOGY	2012	Article	52
497	Guan Jian	BIOMATERIALS	2012	Article	36
497	Tong, Weimin	BIOMATERIALS	2012	Article	36
497	Ding, Wenyong	BIOMATERIALS	2012	Article	36
497	Du, Shiwei	BIOMATERIALS	2012	Article	36
497	Xiao, Zhifeng	BIOMATERIALS	2012	Article	36
497	Han, Qianqian	BIOMATERIALS	2012	Article	36
497	Zhu, Zhaohui	BIOMATERIALS	2012	Article	36
497	Bao, Xinjie	BIOMATERIALS	2012	Article	36
497	Shi, Ximin	BIOMATERIALS	2012	Article	36
497	Wu, Chenxi	BIOMATERIALS	2012	Article	36
497	Cao, Jiani	BIOMATERIALS	2012	Article	36
497	Yang, Yi	BIOMATERIALS	2012	Article	36
497	Ma, Wenbin	BIOMATERIALS	2012	Article	36
497	Li, Guilin	BIOMATERIALS	2012	Article	36
497	Yao, Yong	BIOMATERIALS	2012	Article	36
497	Gao, Jun	BIOMATERIALS	2012	Article	36
497	Wei, Junji	BIOMATERIALS	2012	Article	36
497	Dai, Jianwu	BIOMATERIALS	2012	Article	36
497	Wang, Renzhi	BIOMATERIALS	2012	Article	36
498	Chen Lei	BIOMATERIALS	2012	Article	47
498	Xiao, Zhifeng	BIOMATERIALS	2012	Article	47
498	Meng, Yue	BIOMATERIALS	2012	Article	47
498	Zhao, Yannan	BIOMATERIALS	2012	Article	47
498	Han, Jin	BIOMATERIALS	2012	Article	47
498	Su, Guannan	BIOMATERIALS	2012	Article	47
498	Chen, Bing	BIOMATERIALS	2012	Article	47
498	Dai, Jianwu	BIOMATERIALS	2012	Article	47
499	Chen Guang	JOURNAL OF GENETICS AND GENOMICS	2012	Article	51
499	Zhang, Bin	JOURNAL OF GENETICS AND GENOMICS	2012	Article	51
499	Liu, Lijing	JOURNAL OF GENETICS AND GENOMICS	2012	Article	51
499	Li, Qun	JOURNAL OF GENETICS AND GENOMICS	2012	Article	51
499	Zhang, Yu'e	JOURNAL OF GENETICS AND GENOMICS	2012	Article	51
499	Xie, Qi	JOURNAL OF GENETICS AND GENOMICS	2012	Article	51
499	Xue, Yongbiao	JOURNAL OF GENETICS AND GENOMICS	2012	Article	51
500	Fu Shulan	JOURNAL OF GENETICS AND GENOMICS	2012	Article	37
500	Lv, Zhenling	JOURNAL OF GENETICS AND GENOMICS	2012	Article	37
500	Qi, Bao	JOURNAL OF GENETICS AND GENOMICS	2012	Article	37
500	Guo, Xiang	JOURNAL OF GENETICS AND GENOMICS	2012	Article	37
500	Li, Jun	JOURNAL OF GENETICS AND GENOMICS	2012	Article	37
500	Liu, Bao	JOURNAL OF GENETICS AND GENOMICS	2012	Article	37
500	Han, Fangpu	JOURNAL OF GENETICS AND GENOMICS	2012	Article	37
501	Han Jie	PLANT MOLECULAR BIOLOGY REPORTER	2017	Article	51
501	Zhang, Wei	PLANT MOLECULAR BIOLOGY REPORTER	2017	Article	51
501	Sun, Lijing	PLANT MOLECULAR BIOLOGY REPORTER	2017	Article	51
501	Su, Qiannan	PLANT MOLECULAR BIOLOGY REPORTER	2017	Article	51
501	Li, Zijing	PLANT MOLECULAR BIOLOGY REPORTER	2017	Article	51
501	Fan, Xiaoli	PLANT MOLECULAR BIOLOGY REPORTER	2017	Article	51
501	Zhang, Na	PLANT MOLECULAR BIOLOGY REPORTER	2017	Article	51
501	Pan, Ruiqing	PLANT MOLECULAR BIOLOGY REPORTER	2017	Article	51
501	Cui, Fa	PLANT MOLECULAR BIOLOGY REPORTER	2017	Article	51
501	Ji, Jun	PLANT MOLECULAR BIOLOGY REPORTER	2017	Article	51
501	Li, Hui	PLANT MOLECULAR BIOLOGY REPORTER	2017	Article	51
501	Li, Junming	PLANT MOLECULAR BIOLOGY REPORTER	2017	Article	51
502	Xie Qi	FRONTIERS IN PLANT SCIENCE	2017	Article	44
502	Liu, Xue	FRONTIERS IN PLANT SCIENCE	2017	Article	44
502	Zhang, Yinbing	FRONTIERS IN PLANT SCIENCE	2017	Article	44
502	Tang, Jinfu	FRONTIERS IN PLANT SCIENCE	2017	Article	44
502	Yin, Dedong	FRONTIERS IN PLANT SCIENCE	2017	Article	44
502	Fan, Bo	FRONTIERS IN PLANT SCIENCE	2017	Article	44
502	Zhu, Lihuang	FRONTIERS IN PLANT SCIENCE	2017	Article	44
502	Han, Liebao	FRONTIERS IN PLANT SCIENCE	2017	Article	44
502	Song, Guilong	FRONTIERS IN PLANT SCIENCE	2017	Article	44
502	Li, Dayong	FRONTIERS IN PLANT SCIENCE	2017	Article	44
503	Tian Fei	HYDROLOGICAL PROCESSES	2017	Article	43
503	Lu, Yi He	HYDROLOGICAL PROCESSES	2017	Article	43
503	Fu, Bo Jie	HYDROLOGICAL PROCESSES	2017	Article	43
503	Zhang, Lu	HYDROLOGICAL PROCESSES	2017	Article	43
503	Zang, Chuan Fu	HYDROLOGICAL PROCESSES	2017	Article	43
503	Yang, Yong Hui	HYDROLOGICAL PROCESSES	2017	Article	43
503	Qiu, Guo Yu	HYDROLOGICAL PROCESSES	2017	Article	43
504	Li Chunfeng	IMMUNITY	2017	Article	48
504	Deng, Yong-Qiang	IMMUNITY	2017	Article	48
504	Wang, Shuo	IMMUNITY	2017	Article	48
504	Ma, Feng	IMMUNITY	2017	Article	48
504	Aliyari, Roghiyh	IMMUNITY	2017	Article	48
504	Huang, Xing-Yao	IMMUNITY	2017	Article	48
504	Zhang, Na-Na	IMMUNITY	2017	Article	48
504	Watanabe, Momoko	IMMUNITY	2017	Article	48
504	Dong, Hao-Long	IMMUNITY	2017	Article	48
504	Liu, Ping	IMMUNITY	2017	Article	48
504	Li, Xiao-Feng	IMMUNITY	2017	Article	48
504	Ye, Qing	IMMUNITY	2017	Article	48
504	Tian, Min	IMMUNITY	2017	Article	48
504	Hong, Shuai	IMMUNITY	2017	Article	48
504	Fan, Junwan	IMMUNITY	2017	Article	48
504	Zhao, Hui	IMMUNITY	2017	Article	48
504	Li, Lili	IMMUNITY	2017	Article	48
504	Vishlaghi, Neda	IMMUNITY	2017	Article	48
504	Buth, Jessie E	IMMUNITY	2017	Article	48
504	Au, Connie	IMMUNITY	2017	Article	48
504	Liu, Ying	IMMUNITY	2017	Article	48
504	Lu, Ning	IMMUNITY	2017	Article	48
504	Du, Peishuang	IMMUNITY	2017	Article	48
504	Qin, F. Xiao-Feng	IMMUNITY	2017	Article	48
504	Zhang, Bo	IMMUNITY	2017	Article	48
504	Gong, Danyang	IMMUNITY	2017	Article	48
504	Dai, Xinghong	IMMUNITY	2017	Article	48
504	Sun, Ren	IMMUNITY	2017	Article	48
504	Novitch, Bennett G	IMMUNITY	2017	Article	48
504	Xu, Zhiheng	IMMUNITY	2017	Article	48
504	Qin, Cheng-Feng	IMMUNITY	2017	Article	48
504	Cheng, Genhong	IMMUNITY	2017	Article	48
505	Lam Sin Man	JOURNAL OF GENETICS AND GENOMICS	2017	Review	81
505	Wang, Yuan	JOURNAL OF GENETICS AND GENOMICS	2017	Review	81
505	Li, Bowen	JOURNAL OF GENETICS AND GENOMICS	2017	Review	81
505	Du, Jie	JOURNAL OF GENETICS AND GENOMICS	2017	Review	81
505	Shui, Guanghou	JOURNAL OF GENETICS AND GENOMICS	2017	Review	81
506	Li Xiufeng	JOURNAL OF GENETICS AND GENOMICS	2017	Letter	19
506	Zhou, Wenjia	JOURNAL OF GENETICS AND GENOMICS	2017	Letter	19
506	Ren, Yuekun	JOURNAL OF GENETICS AND GENOMICS	2017	Letter	19
506	Tian, Xiaojie	JOURNAL OF GENETICS AND GENOMICS	2017	Letter	19
506	Lv, Tianxiao	JOURNAL OF GENETICS AND GENOMICS	2017	Letter	19
506	Wang, Zhenyu	JOURNAL OF GENETICS AND GENOMICS	2017	Letter	19
506	Fang, Jun	JOURNAL OF GENETICS AND GENOMICS	2017	Letter	19
506	Chu, Chengcai	JOURNAL OF GENETICS AND GENOMICS	2017	Letter	19
506	Yang, Jie	JOURNAL OF GENETICS AND GENOMICS	2017	Letter	19
506	Bu, Qingyun	JOURNAL OF GENETICS AND GENOMICS	2017	Letter	19
507	Zhang Lin	NATURE COMMUNICATIONS	2017	Article	39
507	Yu, Hong	NATURE COMMUNICATIONS	2017	Article	39
507	Ma, Bin	NATURE COMMUNICATIONS	2017	Article	39
507	Liu, Guifu	NATURE COMMUNICATIONS	2017	Article	39
507	Wang, Jianjun	NATURE COMMUNICATIONS	2017	Article	39
507	Wang, Junmin	NATURE COMMUNICATIONS	2017	Article	39
507	Gao, Rongcun	NATURE COMMUNICATIONS	2017	Article	39
507	Li, Jinjun	NATURE COMMUNICATIONS	2017	Article	39
507	Liu, Jiyun	NATURE COMMUNICATIONS	2017	Article	39
507	Xu, Jing	NATURE COMMUNICATIONS	2017	Article	39
507	Zhang, Yingying	NATURE COMMUNICATIONS	2017	Article	39
507	Li, Qun	NATURE COMMUNICATIONS	2017	Article	39
507	Huang, Xuehui	NATURE COMMUNICATIONS	2017	Article	39
507	Xu, Jianlong	NATURE COMMUNICATIONS	2017	Article	39
507	Li, Jianming	NATURE COMMUNICATIONS	2017	Article	39
507	Qian, Qian	NATURE COMMUNICATIONS	2017	Article	39
507	Han, Bin	NATURE COMMUNICATIONS	2017	Article	39
507	He, Zuhua	NATURE COMMUNICATIONS	2017	Article	39
507	Li, Jiayang	NATURE COMMUNICATIONS	2017	Article	39
508	Deonovic Benjamin	NUCLEIC ACIDS RESEARCH	2017	Article	47
508	Wang, Yunhao	NUCLEIC ACIDS RESEARCH	2017	Article	47
508	Weirather, Jason	NUCLEIC ACIDS RESEARCH	2017	Article	47
508	Wang, Xiu-Jie	NUCLEIC ACIDS RESEARCH	2017	Article	47
508	Au, Kin Fai	NUCLEIC ACIDS RESEARCH	2017	Article	47
509	Mazidi M	NUTRITION & DIABETES	2017	Article	58
509	Pennathur, S	NUTRITION & DIABETES	2017	Article	58
509	Afshinnia, F	NUTRITION & DIABETES	2017	Article	58
510	Cheng Chunhong	FRONTIERS IN PLANT SCIENCE	2017	Article	20
510	Wang, Zhijuan	FRONTIERS IN PLANT SCIENCE	2017	Article	20
510	Yuan, Bingjian	FRONTIERS IN PLANT SCIENCE	2017	Article	20
510	Li, Xia	FRONTIERS IN PLANT SCIENCE	2017	Article	20
511	Bi Guozhi	CELL HOST & MICROBE	2017	Editorial Material	15
511	Zhou, Jian-Min	CELL HOST & MICROBE	2017	Editorial Material	15
512	Li Xing	SCIENTIFIC REPORTS	2017	Article	49
512	Tan, Jun	SCIENTIFIC REPORTS	2017	Article	49
512	Xiao, Zhifeng	SCIENTIFIC REPORTS	2017	Article	49
512	Zhao, Yannan	SCIENTIFIC REPORTS	2017	Article	49
512	Han, Sufang	SCIENTIFIC REPORTS	2017	Article	49
512	Liu, Dingyang	SCIENTIFIC REPORTS	2017	Article	49
512	Yin, Wen	SCIENTIFIC REPORTS	2017	Article	49
512	Li, Jing	SCIENTIFIC REPORTS	2017	Article	49
512	Li, Juan	SCIENTIFIC REPORTS	2017	Article	49
512	Wanggou, Siyi	SCIENTIFIC REPORTS	2017	Article	49
512	Chen, Bing	SCIENTIFIC REPORTS	2017	Article	49
512	Ren, Caiping	SCIENTIFIC REPORTS	2017	Article	49
512	Jiang, Xingjun	SCIENTIFIC REPORTS	2017	Article	49
512	Dai, Jianwu	SCIENTIFIC REPORTS	2017	Article	49
513	Wei Xiangjin	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2017	Letter	11
513	Song, Xianwei	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2017	Letter	11
513	Wei, Liya	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2017	Letter	11
513	Tang, Shaoqing	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2017	Letter	11
513	Sun, Jing	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2017	Letter	11
513	Hu, Peisong	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2017	Letter	11
513	Cao, Xiaofeng	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2017	Letter	11
514	Zhang Baocai	NATURE PLANTS	2017	Article	40
514	Zhang, Lanjun	NATURE PLANTS	2017	Article	40
514	Li, Feng	NATURE PLANTS	2017	Article	40
514	Zhang, Dongmei	NATURE PLANTS	2017	Article	40
514	Liu, Xiangling	NATURE PLANTS	2017	Article	40
514	Wang, Hang	NATURE PLANTS	2017	Article	40
514	Xu, Zuopeng	NATURE PLANTS	2017	Article	40
514	Chu, Chengcai	NATURE PLANTS	2017	Article	40
514	Zhou, Yihua	NATURE PLANTS	2017	Article	40
515	Li H	PHOTOSYNTHETICA	2017	Article	27
515	Zheng, Q	PHOTOSYNTHETICA	2017	Article	27
515	Zhang, J	PHOTOSYNTHETICA	2017	Article	27
515	Li, B	PHOTOSYNTHETICA	2017	Article	27
515	Li, Z	PHOTOSYNTHETICA	2017	Article	27
516	Mazidi Mohsen	OBESITY SURGERY	2017	Review	116
516	de Caravatto, Pedro Paulo P	OBESITY SURGERY	2017	Review	116
516	Speakman, John R	OBESITY SURGERY	2017	Review	116
516	Cohen, Ricardo V	OBESITY SURGERY	2017	Review	116
517	Gil-Humanes Javier	PLANT JOURNAL	2017	Article	49
517	Wang, Yanpeng	PLANT JOURNAL	2017	Article	49
517	Liang, Zhen	PLANT JOURNAL	2017	Article	49
517	Shan, Qiwei	PLANT JOURNAL	2017	Article	49
517	Ozuna, Carmen V	PLANT JOURNAL	2017	Article	49
517	Sanchez-Leon, Susana	PLANT JOURNAL	2017	Article	49
517	Baltes, Nicholas J	PLANT JOURNAL	2017	Article	49
517	Starker, Colby	PLANT JOURNAL	2017	Article	49
517	Barro, Francisco	PLANT JOURNAL	2017	Article	49
517	Gao, Caixia	PLANT JOURNAL	2017	Article	49
517	Voytas, Daniel F	PLANT JOURNAL	2017	Article	49
518	Wang Yuange	PLANT GROWTH REGULATION	2017	Article	39
